Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
54040,Western Europe (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,261936,A
54040,Western Europe (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,7491038,A
54040,Western Europe (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,147953,A
54040,Western Europe (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,4603062,A
54040,Western Europe (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,309,A
54040,Western Europe (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,151,A
54040,Western Europe (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,245,A
54040,Western Europe (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,122,A
54040,Western Europe (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,10668,A
54040,Western Europe (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,310196,A
54040,Western Europe (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,9081,A
54040,Western Europe (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,449044,A
54040,Western Europe (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,74283,A
54040,Western Europe (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,8075,A
54040,Western Europe (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,8445,A
54040,Western Europe (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,46844,A
5500,Oceania,866,Cattle,5908,Export Quantity,2018,2018,Head,1155482,A
5500,Oceania,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,746,A
5500,Oceania,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,3032,A
5500,Oceania,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,5,A
5500,Oceania,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,2,A
5500,Oceania,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,2584,A
5500,Oceania,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,3505,A
5500,Oceania,1016,Goats,5608,Import Quantity,2018,2018,Head,11,A
5500,Oceania,1016,Goats,5908,Export Quantity,2018,2018,Head,24179,A
5500,Oceania,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,A
5500,Oceania,1034,Pigs,5608,Import Quantity,2018,2018,Head,43,A
5500,Oceania,1034,Pigs,5908,Export Quantity,2018,2018,Head,23,A
5500,Oceania,976,Sheep,5608,Import Quantity,2018,2018,Head,5,A
5500,Oceania,976,Sheep,5908,Export Quantity,2018,2018,Head,1214721,A
5500,Oceania,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,325,A
55000,Oceania (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,1155482,A
55000,Oceania (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,14,A
55000,Oceania (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,2581,A
55000,Oceania (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1826,A
55000,Oceania (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,1962,A
55000,Oceania (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,24167,A
55000,Oceania (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,1214716,A
55000,Oceania (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,0,A
55000,Oceania (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,0,A
55000,Oceania (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,261,A
5501,Australia and New Zealand,866,Cattle,5908,Export Quantity,2018,2018,Head,1155482,A
5501,Australia and New Zealand,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,3032,A
5501,Australia and New Zealand,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,845,A
5501,Australia and New Zealand,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,3163,A
5501,Australia and New Zealand,1016,Goats,5608,Import Quantity,2018,2018,Head,11,A
5501,Australia and New Zealand,1016,Goats,5908,Export Quantity,2018,2018,Head,24179,A
5501,Australia and New Zealand,1034,Pigs,5908,Export Quantity,2018,2018,Head,23,A
5501,Australia and New Zealand,976,Sheep,5608,Import Quantity,2018,2018,Head,5,A
5501,Australia and New Zealand,976,Sheep,5908,Export Quantity,2018,2018,Head,1214721,A
5501,Australia and New Zealand,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,325,A
55010,Australia and New Zealand (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,0,A
55010,Australia and New Zealand (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,1155482,A
55010,Australia and New Zealand (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,0,A
55010,Australia and New Zealand (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,3032,A
55010,Australia and New Zealand (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,805,A
55010,Australia and New Zealand (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,3047,A
55010,Australia and New Zealand (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,0,A
55010,Australia and New Zealand (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,24167,A
55010,Australia and New Zealand (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,0,A
55010,Australia and New Zealand (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,23,A
55010,Australia and New Zealand (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,0,A
55010,Australia and New Zealand (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,1214716,A
55010,Australia and New Zealand (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,0,A
55010,Australia and New Zealand (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,325,A
5502,Melanesia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,627,A
5502,Melanesia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,3,A
5502,Melanesia,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,2,A
5502,Melanesia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,889,A
5502,Melanesia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,319,A
5502,Melanesia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,A
55020,Melanesia (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,0,A
55020,Melanesia (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,627,A
55020,Melanesia (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,0,A
55020,Melanesia (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,3,A
55020,Melanesia (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,0,A
55020,Melanesia (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,2,A
55020,Melanesia (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,584,A
55020,Melanesia (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,225,A
55020,Melanesia (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,A
5503,Micronesia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1,A
5503,Micronesia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,2,A
5503,Micronesia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,160,A
55030,Micronesia (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,0,A
55030,Micronesia (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1,A
55030,Micronesia (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,0,A
55030,Micronesia (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,2,A
55030,Micronesia (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,939,A
55030,Micronesia (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,0,A
55030,Micronesia (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,0,A
55030,Micronesia (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,0,A
5504,Polynesia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,118,A
5504,Polynesia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,690,A
5504,Polynesia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,23,A
5504,Polynesia,1034,Pigs,5608,Import Quantity,2018,2018,Head,43,A
55040,Polynesia (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,0,A
55040,Polynesia (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,144,A
55040,Polynesia (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,705,A
55040,Polynesia (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,0,A
55040,Polynesia (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,23,A
261,European Union (12) (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,59716,A
261,European Union (12) (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,379252,A
261,European Union (12) (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,283192,A
261,European Union (12) (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,625506,A
261,European Union (12) (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,30114,A
261,European Union (12) (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,46382,A
261,European Union (12) (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,64492,A
261,European Union (12) (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,193315,A
261,European Union (12) (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,928,A
261,European Union (12) (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,1598,A
261,European Union (12) (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,1346,A
261,European Union (12) (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,13234,A
261,European Union (12) (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,180901,A
261,European Union (12) (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,174929,A
261,European Union (12) (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,40,A
261,European Union (12) (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,2223,A
261,European Union (12) (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,160,A
261,European Union (12) (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,5630,A
261,European Union (12) (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,954,A
261,European Union (12) (excluding intra-trade),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,100,A
261,European Union (12) (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,32117,A
261,European Union (12) (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,574569,A
261,European Union (12) (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,309836,A
261,European Union (12) (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,10072542,A
261,European Union (12) (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,209,A
261,European Union (12) (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,91,A
261,European Union (12) (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,111,A
261,European Union (12) (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,27,A
261,European Union (12) (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,34260,A
261,European Union (12) (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,1297596,A
261,European Union (12) (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,47415,A
261,European Union (12) (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,963413,A
261,European Union (12) (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,67232,A
261,European Union (12) (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,6761,A
261,European Union (12) (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,4703,A
261,European Union (12) (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,29853,A
266,European Union (15) (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,97065,A
266,European Union (15) (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,425026,A
266,European Union (15) (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,292007,A
266,European Union (15) (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,641994,A
266,European Union (15) (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,27966,A
266,European Union (15) (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,21856,A
266,European Union (15) (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,39241,A
266,European Union (15) (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,187304,A
266,European Union (15) (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,927,A
266,European Union (15) (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,1598,A
266,European Union (15) (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,1340,A
266,European Union (15) (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,13216,A
266,European Union (15) (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,179235,A
266,European Union (15) (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,158244,A
266,European Union (15) (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,29,A
266,European Union (15) (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,1484,A
266,European Union (15) (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,246,A
266,European Union (15) (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,7617,A
266,European Union (15) (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,987,A
266,European Union (15) (excluding intra-trade),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,98,A
266,European Union (15) (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,38108,A
266,European Union (15) (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,642490,A
266,European Union (15) (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,274576,A
266,European Union (15) (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,9641780,A
266,European Union (15) (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,217,A
266,European Union (15) (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,175,A
266,European Union (15) (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,92,A
266,European Union (15) (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,27,A
266,European Union (15) (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,33953,A
266,European Union (15) (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,1290042,A
266,European Union (15) (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,47412,A
266,European Union (15) (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,963142,A
266,European Union (15) (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,63615,A
266,European Union (15) (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,6433,A
266,European Union (15) (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,5256,A
266,European Union (15) (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,39342,A
268,European Union (25) (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,13289,A
268,European Union (25) (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,87864,A
268,European Union (25) (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,343184,A
268,European Union (25) (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,801793,A
268,European Union (25) (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,41582,A
268,European Union (25) (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,24014,A
268,European Union (25) (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,18252,A
268,European Union (25) (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,287951,A
268,European Union (25) (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,4,A
268,European Union (25) (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,13,A
268,European Union (25) (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,1091,A
268,European Union (25) (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,8965,A
268,European Union (25) (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,32177,A
268,European Union (25) (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,171730,A
268,European Union (25) (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,26,A
268,European Union (25) (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,1153,A
268,European Union (25) (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,743,A
268,European Union (25) (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,14138,A
268,European Union (25) (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,56,A
268,European Union (25) (excluding intra-trade),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,926,A
268,European Union (25) (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,12523,A
268,European Union (25) (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,195890,A
268,European Union (25) (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,67908,A
268,European Union (25) (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,1672690,A
268,European Union (25) (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,5,A
268,European Union (25) (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,11,A
268,European Union (25) (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,68,A
268,European Union (25) (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,17,A
268,European Union (25) (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,18708,A
268,European Union (25) (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,741762,A
268,European Union (25) (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,50840,A
268,European Union (25) (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,1027178,A
268,European Union (25) (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,17,A
268,European Union (25) (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,175,A
268,European Union (25) (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,2027,A
268,European Union (25) (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,10702,A
57070,European Union (27) (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,4183,A
57070,European Union (27) (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,71746,A
57070,European Union (27) (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,443150,A
57070,European Union (27) (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,1055341,A
57070,European Union (27) (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,4496,A
57070,European Union (27) (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,21895,A
57070,European Union (27) (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,14568,A
57070,European Union (27) (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,249150,A
57070,European Union (27) (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,9,A
57070,European Union (27) (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,83,A
57070,European Union (27) (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,440,A
57070,European Union (27) (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,7261,A
57070,European Union (27) (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,26452,A
57070,European Union (27) (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,175665,A
57070,European Union (27) (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,3,A
57070,European Union (27) (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,87,A
57070,European Union (27) (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,694,A
57070,European Union (27) (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,12815,A
57070,European Union (27) (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,53,A
57070,European Union (27) (excluding intra-trade),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,896,A
57070,European Union (27) (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,1523,A
57070,European Union (27) (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,16694,A
57070,European Union (27) (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,74186,A
57070,European Union (27) (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,1010616,A
57070,European Union (27) (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,73,A
57070,European Union (27) (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,35,A
57070,European Union (27) (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,68,A
57070,European Union (27) (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,17,A
57070,European Union (27) (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,1326,A
57070,European Union (27) (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,39175,A
57070,European Union (27) (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,107097,A
57070,European Union (27) (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,2422284,A
57070,European Union (27) (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,319,A
57070,European Union (27) (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,2434,A
57070,European Union (27) (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,1859,A
57070,European Union (27) (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,9866,A
5706,European Union (28),866,Cattle,5608,Import Quantity,2018,2018,Head,4501398,A
5706,European Union (28),866,Cattle,5908,Export Quantity,2018,2018,Head,5166458,A
5706,European Union (28),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1269035,A
5706,European Union (28),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,1474755,A
5706,European Union (28),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,17499,A
5706,European Union (28),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,41032,A
5706,European Union (28),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,995895,A
5706,European Union (28),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,1241069,A
5706,European Union (28),1016,Goats,5608,Import Quantity,2018,2018,Head,20500,A
5706,European Union (28),1016,Goats,5908,Export Quantity,2018,2018,Head,29391,A
5706,European Union (28),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1635,A
5706,European Union (28),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,2075,A
5706,European Union (28),1034,Pigs,5608,Import Quantity,2018,2018,Head,34796018,A
5706,European Union (28),1034,Pigs,5908,Export Quantity,2018,2018,Head,35854731,A
5706,European Union (28),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,3415,A
5706,European Union (28),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,3850,A
5706,European Union (28),976,Sheep,5608,Import Quantity,2018,2018,Head,2698776,A
5706,European Union (28),976,Sheep,5908,Export Quantity,2018,2018,Head,5420254,A
5706,European Union (28),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,50399,A
5706,European Union (28),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,66452,A
57060,European Union (28) (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,123,A
57060,European Union (28) (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,410,A
57060,European Union (28) (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,423774,A
